##& xmin & xmax & central value & dy & 

<histogram> 100 "pt1 [GeV] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +3.3000000e+02   +3.3500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.3500000e+02   +3.4000000e+02   +0.0000000e+00   +0.0000000e+00
  +3.4000000e+02   +3.4500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.4500000e+02   +3.5000000e+02   +0.0000000e+00   +0.0000000e+00
  +3.5000000e+02   +3.5500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.5500000e+02   +3.6000000e+02   +0.0000000e+00   +0.0000000e+00
  +3.6000000e+02   +3.6500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.6500000e+02   +3.7000000e+02   +0.0000000e+00   +0.0000000e+00
  +3.7000000e+02   +3.7500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.7500000e+02   +3.8000000e+02   +0.0000000e+00   +0.0000000e+00
  +3.8000000e+02   +3.8500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.8500000e+02   +3.9000000e+02   +0.0000000e+00   +0.0000000e+00
  +3.9000000e+02   +3.9500000e+02   +0.0000000e+00   +0.0000000e+00
  +3.9500000e+02   +4.0000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.0000000e+02   +4.0500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.0500000e+02   +4.1000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.1000000e+02   +4.1500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.1500000e+02   +4.2000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.2000000e+02   +4.2500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.2500000e+02   +4.3000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.3000000e+02   +4.3500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.3500000e+02   +4.4000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.4000000e+02   +4.4500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.4500000e+02   +4.5000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.5000000e+02   +4.5500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.5500000e+02   +4.6000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.6000000e+02   +4.6500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.6500000e+02   +4.7000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.7000000e+02   +4.7500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.7500000e+02   +4.8000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.8000000e+02   +4.8500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.8500000e+02   +4.9000000e+02   +0.0000000e+00   +0.0000000e+00
  +4.9000000e+02   +4.9500000e+02   +0.0000000e+00   +0.0000000e+00
  +4.9500000e+02   +5.0000000e+02   +0.0000000e+00   +0.0000000e+00
<\histogram>


##& xmin & xmax & central value & dy & 

<histogram> 100 "pt4 [GeV] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +5.0000000e+00   +7.3470100e-10   +3.0506662e-11
  +5.0000000e+00   +1.0000000e+01   +2.6563200e-09   +5.8007334e-11
  +1.0000000e+01   +1.5000000e+01   +2.8843400e-09   +6.0444748e-11
  +1.5000000e+01   +2.0000000e+01   +2.2028200e-09   +5.2823937e-11
  +2.0000000e+01   +2.5000000e+01   +1.5567900e-09   +4.4407406e-11
  +2.5000000e+01   +3.0000000e+01   +9.6016000e-10   +3.4875336e-11
  +3.0000000e+01   +3.5000000e+01   +5.9155900e-10   +2.7374290e-11
  +3.5000000e+01   +4.0000000e+01   +3.4454800e-10   +2.0891361e-11
  +4.0000000e+01   +4.5000000e+01   +2.2674200e-10   +1.6947537e-11
  +4.5000000e+01   +5.0000000e+01   +1.4820400e-10   +1.3701602e-11
  +5.0000000e+01   +5.5000000e+01   +1.0893900e-10   +1.1746981e-11
  +5.5000000e+01   +6.0000000e+01   +6.8402600e-11   +9.3084125e-12
  +6.0000000e+01   +6.5000000e+01   +5.4468700e-11   +8.3064169e-12
  +6.5000000e+01   +7.0000000e+01   +3.5468100e-11   +6.7027875e-12
  +7.0000000e+01   +7.5000000e+01   +1.9000700e-11   +4.9059302e-12
  +7.5000000e+01   +8.0000000e+01   +1.2667100e-11   +4.0056773e-12
  +8.0000000e+01   +8.5000000e+01   +2.1534100e-11   +5.2227540e-12
  +8.5000000e+01   +9.0000000e+01   +8.8669000e-12   +3.3513899e-12
  +9.0000000e+01   +9.5000000e+01   +3.8001000e-12   +2.1940016e-12
  +9.5000000e+01   +1.0000000e+02   +7.6002000e-12   +3.1027777e-12
  +1.0000000e+02   +1.0500000e+02   +2.5334000e-12   +1.7913843e-12
  +1.0500000e+02   +1.1000000e+02   +0.0000000e+00   +0.0000000e+00
  +1.1000000e+02   +1.1500000e+02   +3.8001000e-12   +2.1939888e-12
  +1.1500000e+02   +1.2000000e+02   +1.2667000e-12   +1.2667000e-12
  +1.2000000e+02   +1.2500000e+02   +5.0668000e-12   +2.5334000e-12
  +1.2500000e+02   +1.3000000e+02   +2.5334000e-12   +1.7913843e-12
